rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
20180330000755,11011,2017,00994994,187790,CFS,연결재무제표,BS,재무상태표,자본금,제 5 기,2017.12.31 현재,"3,926,985,600",제 4 기,2016.12.31 현재,"2,922,594,300",제 3 기,2015.12.31 현재,"2,378,493,500",13,KRW
20180330000755,11011,2017,00994994,187790,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 5 기,2017.12.31 현재,"17,422,498,324",제 4 기,2016.12.31 현재,"3,457,398,368",제 3 기,2015.12.31 현재,"923,905,312",17,KRW
20180330000755,11011,2017,00994994,187790,CFS,연결재무제표,BS,재무상태표,자본총계,제 5 기,2017.12.31 현재,"44,902,238,372",제 4 기,2016.12.31 현재,"34,319,308,360",제 3 기,2015.12.31 현재,"42,659,926,152",21,KRW
20180330000755,11011,2017,00994994,187790,CFS,연결재무제표,IS,손익계산서,매출액,제 5 기,2017.01.01 ~ 2017.12.31,"73,089,292,296",제 4 기,2016.01.01 ~ 2016.12.31,"48,175,171,385",제 3 기,2015.01.01 ~ 2015.12.31,"29,901,809,863",23,KRW
20180330000755,11011,2017,00994994,187790,CFS,연결재무제표,IS,손익계산서,영업이익,제 5 기,2017.01.01 ~ 2017.12.31,"1,661,616,186",제 4 기,2016.01.01 ~ 2016.12.31,"-14,162,415,990",제 3 기,2015.01.01 ~ 2015.12.31,"-8,471,990,220",25,KRW
20180330000755,11011,2017,00994994,187790,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 5 기,2017.01.01 ~ 2017.12.31,"159,649,302",제 4 기,2016.01.01 ~ 2016.12.31,"-20,819,885,667",제 3 기,2015.01.01 ~ 2015.12.31,"-11,073,954,171",27,KRW
20180330000755,11011,2017,00994994,187790,CFS,연결재무제표,IS,손익계산서,당기순이익,제 5 기,2017.01.01 ~ 2017.12.31,"89,290,743",제 4 기,2016.01.01 ~ 2016.12.31,"-24,388,858,794",제 3 기,2015.01.01 ~ 2015.12.31,"-8,990,586,156",29,KRW
20180330000755,11011,2017,00994994,187790,OFS,재무제표,BS,재무상태표,유동자산,제 5 기,2017.12.31 현재,"23,979,304,184",제 4 기,2016.12.31 현재,"18,258,905,577",제 3 기,2015.12.31 현재,"28,103,515,513",2,KRW
20180330000755,11011,2017,00994994,187790,OFS,재무제표,BS,재무상태표,비유동자산,제 5 기,2017.12.31 현재,"35,170,343,893",제 4 기,2016.12.31 현재,"39,092,103,573",제 3 기,2015.12.31 현재,"44,489,716,182",4,KRW
20180330000755,11011,2017,00994994,187790,OFS,재무제표,BS,재무상태표,자산총계,제 5 기,2017.12.31 현재,"59,149,648,077",제 4 기,2016.12.31 현재,"57,351,009,150",제 3 기,2015.12.31 현재,"72,593,231,695",6,KRW
20180330000755,11011,2017,00994994,187790,OFS,재무제표,BS,재무상태표,유동부채,제 5 기,2017.12.31 현재,"17,801,339,150",제 4 기,2016.12.31 현재,"24,091,883,064",제 3 기,2015.12.31 현재,"22,953,099,700",8,KRW
20180330000755,11011,2017,00994994,187790,OFS,재무제표,BS,재무상태표,비유동부채,제 5 기,2017.12.31 현재,"4,331,149,101",제 4 기,2016.12.31 현재,"6,190,880,264",제 3 기,2015.12.31 현재,"17,792,963,043",10,KRW
20180330000755,11011,2017,00994994,187790,OFS,재무제표,BS,재무상태표,부채총계,제 5 기,2017.12.31 현재,"22,132,488,251",제 4 기,2016.12.31 현재,"30,282,763,328",제 3 기,2015.12.31 현재,"40,746,062,743",12,KRW
20180330000755,11011,2017,00994994,187790,OFS,재무제표,BS,재무상태표,자본금,제 5 기,2017.12.31 현재,"3,926,985,600",제 4 기,2016.12.31 현재,"2,922,594,300",제 3 기,2015.12.31 현재,"2,378,493,500",15,KRW
20180330000755,11011,2017,00994994,187790,OFS,재무제표,BS,재무상태표,이익잉여금,제 5 기,2017.12.31 현재,"16,630,720,675",제 4 기,2016.12.31 현재,"5,450,110,355",제 3 기,2015.12.31 현재,"-1,559,176,427",19,KRW
20180330000755,11011,2017,00994994,187790,OFS,재무제표,BS,재무상태표,자본총계,제 5 기,2017.12.31 현재,"37,017,159,826",제 4 기,2016.12.31 현재,"27,068,245,822",제 3 기,2015.12.31 현재,"31,847,168,952",22,KRW
20180330000755,11011,2017,00994994,187790,OFS,재무제표,IS,손익계산서,매출액,제 5 기,2017.01.01 ~ 2017.12.31,"29,944,291,694",제 4 기,2016.01.01 ~ 2016.12.31,"18,480,120,534",제 3 기,2015.01.01 ~ 2015.12.31,"14,881,694,199",24,KRW
20180330000755,11011,2017,00994994,187790,OFS,재무제표,IS,손익계산서,영업이익,제 5 기,2017.01.01 ~ 2017.12.31,"1,526,011,101",제 4 기,2016.01.01 ~ 2016.12.31,"-9,411,057,829",제 3 기,2015.01.01 ~ 2015.12.31,"-7,239,111,305",26,KRW
20180330000755,11011,2017,00994994,187790,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 5 기,2017.01.01 ~ 2017.12.31,"-2,829,877,960",제 4 기,2016.01.01 ~ 2016.12.31,"-15,399,390,722",제 3 기,2015.01.01 ~ 2015.12.31,"-12,009,979,709",28,KRW
20180330000755,11011,2017,00994994,187790,OFS,재무제표,IS,손익계산서,당기순이익,제 5 기,2017.01.01 ~ 2017.12.31,"-2,829,877,960",제 4 기,2016.01.01 ~ 2016.12.31,"-18,008,880,023",제 3 기,2015.01.01 ~ 2015.12.31,"-10,306,565,275",30,KRW
20180629000867,11011,2017,00439965,121600,CFS,연결재무제표,BS,재무상태표,유동자산,제 18 기,2017.12.31 현재,"61,681,312,621",제 17 기,2016.12.31 현재,"62,485,579,700",제 16 기,2015.12.31 현재,"60,962,500,357",1,KRW
20180629000867,11011,2017,00439965,121600,CFS,연결재무제표,BS,재무상태표,비유동자산,제 18 기,2017.12.31 현재,"27,282,199,315",제 17 기,2016.12.31 현재,"21,753,627,251",제 16 기,2015.12.31 현재,"22,486,948,068",3,KRW
20180629000867,11011,2017,00439965,121600,CFS,연결재무제표,BS,재무상태표,자산총계,제 18 기,2017.12.31 현재,"88,963,511,936",제 17 기,2016.12.31 현재,"84,239,206,951",제 16 기,2015.12.31 현재,"83,449,448,425",5,KRW
20180629000867,11011,2017,00439965,121600,CFS,연결재무제표,BS,재무상태표,유동부채,제 18 기,2017.12.31 현재,"3,920,256,463",제 17 기,2016.12.31 현재,"3,791,703,346",제 16 기,2015.12.31 현재,"7,150,934,581",7,KRW
20180629000867,11011,2017,00439965,121600,CFS,연결재무제표,BS,재무상태표,비유동부채,제 18 기,2017.12.31 현재,"2,129,856,352",제 17 기,2016.12.31 현재,"2,858,425,071",제 16 기,2015.12.31 현재,"2,413,313,221",9,KRW
20180629000867,11011,2017,00439965,121600,CFS,연결재무제표,BS,재무상태표,부채총계,제 18 기,2017.12.31 현재,"6,050,112,815",제 17 기,2016.12.31 현재,"6,650,128,417",제 16 기,2015.12.31 현재,"9,564,247,802",11,KRW
20180629000867,11011,2017,00439965,121600,CFS,연결재무제표,BS,재무상태표,자본금,제 18 기,2017.12.31 현재,"5,424,166,500",제 17 기,2016.12.31 현재,"5,424,166,500",제 16 기,2015.12.31 현재,"5,424,166,500",13,KRW
20180629000867,11011,2017,00439965,121600,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 18 기,2017.12.31 현재,"40,747,153,394",제 17 기,2016.12.31 현재,"34,968,903,890",제 16 기,2015.12.31 현재,"30,923,970,265",17,KRW
20180629000867,11011,2017,00439965,121600,CFS,연결재무제표,BS,재무상태표,자본총계,제 18 기,2017.12.31 현재,"82,913,399,121",제 17 기,2016.12.31 현재,"77,589,078,534",제 16 기,2015.12.31 현재,"73,885,200,623",21,KRW
20180629000867,11011,2017,00439965,121600,CFS,연결재무제표,IS,손익계산서,매출액,제 18 기,2017.01.01 ~ 2017.12.31,"45,568,866,446",제 17 기,2016.01.01 ~ 2016.12.31,"41,111,799,737",제 16 기,2015.01.01 ~ 2015.12.31,"43,140,424,550",23,KRW
20180629000867,11011,2017,00439965,121600,CFS,연결재무제표,IS,손익계산서,영업이익,제 18 기,2017.01.01 ~ 2017.12.31,"8,531,076,426",제 17 기,2016.01.01 ~ 2016.12.31,"6,294,910,529",제 16 기,2015.01.01 ~ 2015.12.31,"9,096,515,519",25,KRW
20180629000867,11011,2017,00439965,121600,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 18 기,2017.01.01 ~ 2017.12.31,"7,050,399,039",제 17 기,2016.01.01 ~ 2016.12.31,"6,491,508,176",제 16 기,2015.01.01 ~ 2015.12.31,"9,734,553,701",27,KRW
20180629000867,11011,2017,00439965,121600,CFS,연결재무제표,IS,손익계산서,당기순이익,제 18 기,2017.01.01 ~ 2017.12.31,"6,827,888,915",제 17 기,2016.01.01 ~ 2016.12.31,"5,940,058,437",제 16 기,2015.01.01 ~ 2015.12.31,"7,655,910,698",29,KRW
20180629000867,11011,2017,00439965,121600,OFS,재무제표,BS,재무상태표,유동자산,제 18 기,2017.12.31 현재,"61,474,512,054",제 17 기,2016.12.31 현재,"62,232,028,714",제 16 기,2015.12.31 현재,"59,895,568,482",2,KRW
20180629000867,11011,2017,00439965,121600,OFS,재무제표,BS,재무상태표,비유동자산,제 18 기,2017.12.31 현재,"27,539,054,359",제 17 기,2016.12.31 현재,"22,056,614,390",제 16 기,2015.12.31 현재,"22,790,135,723",4,KRW
20180629000867,11011,2017,00439965,121600,OFS,재무제표,BS,재무상태표,자산총계,제 18 기,2017.12.31 현재,"89,013,566,413",제 17 기,2016.12.31 현재,"84,288,643,104",제 16 기,2015.12.31 현재,"82,685,704,205",6,KRW
20180629000867,11011,2017,00439965,121600,OFS,재무제표,BS,재무상태표,유동부채,제 18 기,2017.12.31 현재,"3,915,903,494",제 17 기,2016.12.31 현재,"3,786,793,356",제 16 기,2015.12.31 현재,"6,339,891,642",8,KRW
20180629000867,11011,2017,00439965,121600,OFS,재무제표,BS,재무상태표,비유동부채,제 18 기,2017.12.31 현재,"2,129,856,352",제 17 기,2016.12.31 현재,"2,858,425,071",제 16 기,2015.12.31 현재,"2,413,313,221",10,KRW
20180629000867,11011,2017,00439965,121600,OFS,재무제표,BS,재무상태표,부채총계,제 18 기,2017.12.31 현재,"6,045,759,846",제 17 기,2016.12.31 현재,"6,645,218,427",제 16 기,2015.12.31 현재,"8,753,204,863",12,KRW
20180629000867,11011,2017,00439965,121600,OFS,재무제표,BS,재무상태표,자본금,제 18 기,2017.12.31 현재,"5,424,166,500",제 17 기,2016.12.31 현재,"5,424,166,500",제 16 기,2015.12.31 현재,"5,424,166,500",15,KRW
20180629000867,11011,2017,00439965,121600,OFS,재무제표,BS,재무상태표,이익잉여금,제 18 기,2017.12.31 현재,"40,820,755,491",제 17 기,2016.12.31 현재,"35,074,679,312",제 16 기,2015.12.31 현재,"31,014,715,634",19,KRW
20180629000867,11011,2017,00439965,121600,OFS,재무제표,BS,재무상태표,자본총계,제 18 기,2017.12.31 현재,"82,967,806,567",제 17 기,2016.12.31 현재,"77,643,424,677",제 16 기,2015.12.31 현재,"73,932,499,342",22,KRW
20180629000867,11011,2017,00439965,121600,OFS,재무제표,IS,손익계산서,매출액,제 18 기,2017.01.01 ~ 2017.12.31,"45,568,866,446",제 17 기,2016.01.01 ~ 2016.12.31,"41,111,799,737",제 16 기,2015.01.01 ~ 2015.12.31,"43,140,424,550",24,KRW
20180629000867,11011,2017,00439965,121600,OFS,재무제표,IS,손익계산서,영업이익,제 18 기,2017.01.01 ~ 2017.12.31,"8,506,726,659",제 17 기,2016.01.01 ~ 2016.12.31,"6,310,057,224",제 16 기,2015.01.01 ~ 2015.12.31,"9,164,440,311",26,KRW
20180629000867,11011,2017,00439965,121600,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 18 기,2017.01.01 ~ 2017.12.31,"7,018,225,714",제 17 기,2016.01.01 ~ 2016.12.31,"6,506,538,229",제 16 기,2015.01.01 ~ 2015.12.31,"9,802,359,460",28,KRW
20180629000867,11011,2017,00439965,121600,OFS,재무제표,IS,손익계산서,당기순이익,제 18 기,2017.01.01 ~ 2017.12.31,"6,795,715,590",제 17 기,2016.01.01 ~ 2016.12.31,"5,955,088,490",제 16 기,2015.01.01 ~ 2015.12.31,"7,723,716,457",30,KRW
20180330000710,11011,2017,00230425,039860,CFS,연결재무제표,BS,재무상태표,유동자산,제 31 기,2017.12.31 현재,"22,636,243,018",제 30 기,2016.12.31 현재,"21,923,465,921",제 29 기,2015.12.31 현재,"25,151,814,391",1,KRW
20180330000710,11011,2017,00230425,039860,CFS,연결재무제표,BS,재무상태표,비유동자산,제 31 기,2017.12.31 현재,"19,733,652,640",제 30 기,2016.12.31 현재,"23,784,428,102",제 29 기,2015.12.31 현재,"27,535,194,673",3,KRW
20180330000710,11011,2017,00230425,039860,CFS,연결재무제표,BS,재무상태표,자산총계,제 31 기,2017.12.31 현재,"42,369,895,658",제 30 기,2016.12.31 현재,"45,707,894,023",제 29 기,2015.12.31 현재,"52,687,009,064",5,KRW
20180330000710,11011,2017,00230425,039860,CFS,연결재무제표,BS,재무상태표,유동부채,제 31 기,2017.12.31 현재,"16,447,800,435",제 30 기,2016.12.31 현재,"6,148,991,435",제 29 기,2015.12.31 현재,"7,659,415,215",7,KRW
20180330000710,11011,2017,00230425,039860,CFS,연결재무제표,BS,재무상태표,비유동부채,제 31 기,2017.12.31 현재,"2,191,095,615",제 30 기,2016.12.31 현재,"13,982,106,143",제 29 기,2015.12.31 현재,"6,619,249,364",9,KRW
20180330000710,11011,2017,00230425,039860,CFS,연결재무제표,BS,재무상태표,부채총계,제 31 기,2017.12.31 현재,"18,638,896,050",제 30 기,2016.12.31 현재,"20,131,097,578",제 29 기,2015.12.31 현재,"14,278,664,579",11,KRW
20180330000710,11011,2017,00230425,039860,CFS,연결재무제표,BS,재무상태표,자본금,제 31 기,2017.12.31 현재,"12,234,107,000",제 30 기,2016.12.31 현재,"12,219,169,000",제 29 기,2015.12.31 현재,"12,169,169,000",13,KRW
20180330000710,11011,2017,00230425,039860,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 31 기,2017.12.31 현재,"-3,941,595,395",제 30 기,2016.12.31 현재,"-18,184,700,091",제 29 기,2015.12.31 현재,"-10,463,640,385",17,KRW
20180330000710,11011,2017,00230425,039860,CFS,연결재무제표,BS,재무상태표,자본총계,제 31 기,2017.12.31 현재,"23,730,999,608",제 30 기,2016.12.31 현재,"25,576,796,445",제 29 기,2015.12.31 현재,"38,408,344,485",21,KRW
20180330000710,11011,2017,00230425,039860,CFS,연결재무제표,IS,손익계산서,매출액,제 31 기,2017.01.01 ~ 2017.12.31,"23,809,592,589",제 30 기,2016.01.01 ~ 2016.12.31,"22,205,895,292",제 29 기,2015.01.01 ~ 2015.12.31,"24,839,315,531",23,KRW
20180330000710,11011,2017,00230425,039860,CFS,연결재무제표,IS,손익계산서,영업이익,제 31 기,2017.01.01 ~ 2017.12.31,"1,672,405,929",제 30 기,2016.01.01 ~ 2016.12.31,"-9,685,304,944",제 29 기,2015.01.01 ~ 2015.12.31,"-7,211,151,495",25,KRW
20180330000710,11011,2017,00230425,039860,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 31 기,2017.01.01 ~ 2017.12.31,"-2,072,183,536",제 30 기,2016.01.01 ~ 2016.12.31,"-14,798,956,237",제 29 기,2015.01.01 ~ 2015.12.31,"-7,471,282,621",27,KRW
20180330000710,11011,2017,00230425,039860,CFS,연결재무제표,IS,손익계산서,당기순이익,제 31 기,2017.01.01 ~ 2017.12.31,"-2,072,183,536",제 30 기,2016.01.01 ~ 2016.12.31,"-14,798,956,237",제 29 기,2015.01.01 ~ 2015.12.31,"-7,471,282,621",29,KRW
20180330000710,11011,2017,00230425,039860,OFS,재무제표,BS,재무상태표,유동자산,제 31 기,2017.12.31 현재,"25,666,939,563",제 30 기,2016.12.31 현재,"24,010,804,102",제 29 기,2015.12.31 현재,"26,760,417,190",2,KRW
20180330000710,11011,2017,00230425,039860,OFS,재무제표,BS,재무상태표,비유동자산,제 31 기,2017.12.31 현재,"19,733,652,640",제 30 기,2016.12.31 현재,"23,781,980,889",제 29 기,2015.12.31 현재,"31,790,908,874",4,KRW
20180330000710,11011,2017,00230425,039860,OFS,재무제표,BS,재무상태표,자산총계,제 31 기,2017.12.31 현재,"45,400,592,203",제 30 기,2016.12.31 현재,"47,792,784,991",제 29 기,2015.12.31 현재,"58,551,326,064",6,KRW
20180330000710,11011,2017,00230425,039860,OFS,재무제표,BS,재무상태표,유동부채,제 31 기,2017.12.31 현재,"16,421,390,425",제 30 기,2016.12.31 현재,"6,140,945,182",제 29 기,2015.12.31 현재,"3,679,341,582",8,KRW
20180330000710,11011,2017,00230425,039860,OFS,재무제표,BS,재무상태표,비유동부채,제 31 기,2017.12.31 현재,"2,191,095,615",제 30 기,2016.12.31 현재,"13,982,106,143",제 29 기,2015.12.31 현재,"5,839,510,560",10,KRW
20180330000710,11011,2017,00230425,039860,OFS,재무제표,BS,재무상태표,부채총계,제 31 기,2017.12.31 현재,"18,612,486,040",제 30 기,2016.12.31 현재,"20,123,051,325",제 29 기,2015.12.31 현재,"9,518,852,142",12,KRW
20180330000710,11011,2017,00230425,039860,OFS,재무제표,BS,재무상태표,자본금,제 31 기,2017.12.31 현재,"12,234,107,000",제 30 기,2016.12.31 현재,"12,219,169,000",제 29 기,2015.12.31 현재,"12,169,169,000",15,KRW
20180330000710,11011,2017,00230425,039860,OFS,재무제표,BS,재무상태표,이익잉여금,제 31 기,2017.12.31 현재,"-1,041,122,789",제 30 기,2016.12.31 현재,"-16,557,021,671",제 29 기,2015.12.31 현재,"-4,398,960,737",19,KRW
20180330000710,11011,2017,00230425,039860,OFS,재무제표,BS,재무상태표,자본총계,제 31 기,2017.12.31 현재,"26,788,106,163",제 30 기,2016.12.31 현재,"27,669,733,666",제 29 기,2015.12.31 현재,"49,032,473,922",22,KRW
20180330000710,11011,2017,00230425,039860,OFS,재무제표,IS,손익계산서,매출액,제 31 기,2017.01.01 ~ 2017.12.31,"22,133,358,486",제 30 기,2016.01.01 ~ 2016.12.31,"19,928,839,881",제 29 기,2015.01.01 ~ 2015.12.31,"18,652,443,899",24,KRW
20180330000710,11011,2017,00230425,039860,OFS,재무제표,IS,손익계산서,영업이익,제 31 기,2017.01.01 ~ 2017.12.31,"2,944,760,726",제 30 기,2016.01.01 ~ 2016.12.31,"-8,642,285,977",제 29 기,2015.01.01 ~ 2015.12.31,"-3,336,701,923",26,KRW
20180330000710,11011,2017,00230425,039860,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 31 기,2017.01.01 ~ 2017.12.31,"-799,389,350",제 30 기,2016.01.01 ~ 2016.12.31,"-17,339,841,433",제 29 기,2015.01.01 ~ 2015.12.31,"-4,272,310,333",28,KRW
20180330000710,11011,2017,00230425,039860,OFS,재무제표,IS,손익계산서,당기순이익,제 31 기,2017.01.01 ~ 2017.12.31,"-799,389,350",제 30 기,2016.01.01 ~ 2016.12.31,"-17,339,841,433",제 29 기,2015.01.01 ~ 2015.12.31,"-4,272,310,333",30,KRW
20180330001345,11011,2017,00542074,091970,CFS,연결재무제표,BS,재무상태표,유동자산,제 19 기,2017.12.31 현재,"42,233,965,262",제 18 기,2016.12.31 현재,"51,222,895,154",제 18 기초,2016.01.01 현재,"25,777,823,331",1,KRW
20180330001345,11011,2017,00542074,091970,CFS,연결재무제표,BS,재무상태표,비유동자산,제 19 기,2017.12.31 현재,"31,947,010,406",제 18 기,2016.12.31 현재,"33,678,154,354",제 18 기초,2016.01.01 현재,"42,624,642,462",3,KRW
20180330001345,11011,2017,00542074,091970,CFS,연결재무제표,BS,재무상태표,자산총계,제 19 기,2017.12.31 현재,"74,180,975,668",제 18 기,2016.12.31 현재,"84,901,049,508",제 18 기초,2016.01.01 현재,"68,402,465,793",5,KRW
20180330001345,11011,2017,00542074,091970,CFS,연결재무제표,BS,재무상태표,유동부채,제 19 기,2017.12.31 현재,"18,867,460,248",제 18 기,2016.12.31 현재,"17,332,322,195",제 18 기초,2016.01.01 현재,"23,161,767,470",7,KRW
20180330001345,11011,2017,00542074,091970,CFS,연결재무제표,BS,재무상태표,비유동부채,제 19 기,2017.12.31 현재,"93,000,000",제 18 기,2016.12.31 현재,"4,063,000,000",제 18 기초,2016.01.01 현재,"4,095,300,908",9,KRW
20180330001345,11011,2017,00542074,091970,CFS,연결재무제표,BS,재무상태표,부채총계,제 19 기,2017.12.31 현재,"18,960,460,248",제 18 기,2016.12.31 현재,"21,395,322,195",제 18 기초,2016.01.01 현재,"27,257,068,378",11,KRW
20180330001345,11011,2017,00542074,091970,CFS,연결재무제표,BS,재무상태표,자본금,제 19 기,2017.12.31 현재,"9,999,125,500",제 18 기,2016.12.31 현재,"9,999,125,500",제 18 기초,2016.01.01 현재,"5,040,000,000",13,KRW
20180330001345,11011,2017,00542074,091970,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 19 기,2017.12.31 현재,"9,816,115,912",제 18 기,2016.12.31 현재,"17,960,459,761",제 18 기초,2016.01.01 현재,"22,127,447,167",17,KRW
20180330001345,11011,2017,00542074,091970,CFS,연결재무제표,BS,재무상태표,자본총계,제 19 기,2017.12.31 현재,"55,220,515,420",제 18 기,2016.12.31 현재,"63,505,727,313",제 18 기초,2016.01.01 현재,"41,145,397,415",21,KRW
20180330001345,11011,2017,00542074,091970,CFS,연결재무제표,IS,손익계산서,매출액,제 19 기,2017.01.01 ~ 2017.12.31,"64,733,832,143",제 18 기,2016.01.01 ~ 2016.12.31,"53,086,259,460",제 17 기,2015.01.01 ~ 2015.12.31,"61,969,343,097",23,KRW
20180330001345,11011,2017,00542074,091970,CFS,연결재무제표,IS,손익계산서,영업이익,제 19 기,2017.01.01 ~ 2017.12.31,"-6,225,187,500",제 18 기,2016.01.01 ~ 2016.12.31,"-3,401,772,393",제 17 기,2015.01.01 ~ 2015.12.31,"-7,299,939,483",25,KRW
20180330001345,11011,2017,00542074,091970,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 19 기,2017.01.01 ~ 2017.12.31,"-8,394,864,168",제 18 기,2016.01.01 ~ 2016.12.31,"-4,530,279,355",제 17 기,2015.01.01 ~ 2015.12.31,"-10,158,618,145",27,KRW
20180330001345,11011,2017,00542074,091970,CFS,연결재무제표,IS,손익계산서,당기순이익,제 19 기,2017.01.01 ~ 2017.12.31,"-8,132,254,164",제 18 기,2016.01.01 ~ 2016.12.31,"-4,574,658,523",제 17 기,2015.01.01 ~ 2015.12.31,"-9,581,434,738",29,KRW
20180330001345,11011,2017,00542074,091970,OFS,재무제표,BS,재무상태표,유동자산,제 19 기,2017.12.31 현재,"23,586,899,943",제 18 기,2016.12.31 현재,"47,327,481,550",제 18 기초,2016.01.01 현재,"15,701,782,789",2,KRW
20180330001345,11011,2017,00542074,091970,OFS,재무제표,BS,재무상태표,비유동자산,제 19 기,2017.12.31 현재,"46,999,207,339",제 18 기,2016.12.31 현재,"30,086,006,345",제 18 기초,2016.01.01 현재,"42,991,839,646",4,KRW
20180330001345,11011,2017,00542074,091970,OFS,재무제표,BS,재무상태표,자산총계,제 19 기,2017.12.31 현재,"70,586,107,282",제 18 기,2016.12.31 현재,"77,413,487,895",제 18 기초,2016.01.01 현재,"58,693,622,435",6,KRW
20180330001345,11011,2017,00542074,091970,OFS,재무제표,BS,재무상태표,유동부채,제 19 기,2017.12.31 현재,"16,838,385,270",제 18 기,2016.12.31 현재,"11,408,817,246",제 18 기초,2016.01.01 현재,"14,813,949,324",8,KRW
20180330001345,11011,2017,00542074,091970,OFS,재무제표,BS,재무상태표,비유동부채,제 19 기,2017.12.31 현재,"93,000,000",제 18 기,2016.12.31 현재,"4,063,000,000",제 18 기초,2016.01.01 현재,"4,030,000,000",10,KRW
20180330001345,11011,2017,00542074,091970,OFS,재무제표,BS,재무상태표,부채총계,제 19 기,2017.12.31 현재,"16,931,385,270",제 18 기,2016.12.31 현재,"15,471,817,246",제 18 기초,2016.01.01 현재,"18,843,949,324",12,KRW
20180330001345,11011,2017,00542074,091970,OFS,재무제표,BS,재무상태표,자본금,제 19 기,2017.12.31 현재,"9,999,125,500",제 18 기,2016.12.31 현재,"9,999,125,500",제 18 기초,2016.01.01 현재,"5,040,000,000",15,KRW
20180330001345,11011,2017,00542074,091970,OFS,재무제표,BS,재무상태표,이익잉여금,제 19 기,2017.12.31 현재,"8,406,740,497",제 18 기,2016.12.31 현재,"16,551,084,346",제 18 기초,2016.01.01 현재,"22,127,447,167",19,KRW
20180330001345,11011,2017,00542074,091970,OFS,재무제표,BS,재무상태표,자본총계,제 19 기,2017.12.31 현재,"53,654,722,012",제 18 기,2016.12.31 현재,"61,941,670,649",제 18 기초,2016.01.01 현재,"39,849,673,111",22,KRW
20180330001345,11011,2017,00542074,091970,OFS,재무제표,IS,손익계산서,매출액,제 19 기,2017.01.01 ~ 2017.12.31,"46,304,365,098",제 18 기,2016.01.01 ~ 2016.12.31,"34,747,903,726",제 17 기,2015.01.01 ~ 2015.12.31,"38,201,509,170",24,KRW
20180330001345,11011,2017,00542074,091970,OFS,재무제표,IS,손익계산서,영업이익,제 19 기,2017.01.01 ~ 2017.12.31,"167,388,663",제 18 기,2016.01.01 ~ 2016.12.31,"108,444,674",제 17 기,2015.01.01 ~ 2015.12.31,"-3,459,428,537",26,KRW
20180330001345,11011,2017,00542074,091970,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 19 기,2017.01.01 ~ 2017.12.31,"-8,477,571,808",제 18 기,2016.01.01 ~ 2016.12.31,"-5,531,983,653",제 17 기,2015.01.01 ~ 2015.12.31,"-9,480,889,936",28,KRW
20180330001345,11011,2017,00542074,091970,OFS,재무제표,IS,손익계산서,당기순이익,제 19 기,2017.01.01 ~ 2017.12.31,"-8,144,343,849",제 18 기,2016.01.01 ~ 2016.12.31,"-5,576,362,821",제 17 기,2015.01.01 ~ 2015.12.31,"-8,888,827,698",30,KRW
20180330000924,11011,2017,00297095,051490,CFS,연결재무제표,BS,재무상태표,유동자산,제 19 기,2017.12.31 현재,"107,598,223,362",제 18 기,2016.12.31 현재,"96,459,782,851",제 17 기,2015.12.31 현재,"88,296,288,098",1,KRW
20180330000924,11011,2017,00297095,051490,CFS,연결재무제표,BS,재무상태표,비유동자산,제 19 기,2017.12.31 현재,"77,672,642,806",제 18 기,2016.12.31 현재,"73,974,255,028",제 17 기,2015.12.31 현재,"71,817,410,082",3,KRW
20180330000924,11011,2017,00297095,051490,CFS,연결재무제표,BS,재무상태표,자산총계,제 19 기,2017.12.31 현재,"185,270,866,168",제 18 기,2016.12.31 현재,"170,434,037,879",제 17 기,2015.12.31 현재,"160,113,698,180",5,KRW
20180330000924,11011,2017,00297095,051490,CFS,연결재무제표,BS,재무상태표,유동부채,제 19 기,2017.12.31 현재,"91,875,491,968",제 18 기,2016.12.31 현재,"80,797,744,108",제 17 기,2015.12.31 현재,"72,143,896,277",7,KRW
20180330000924,11011,2017,00297095,051490,CFS,연결재무제표,BS,재무상태표,비유동부채,제 19 기,2017.12.31 현재,"14,985,002,125",제 18 기,2016.12.31 현재,"11,829,078,586",제 17 기,2015.12.31 현재,"11,399,839,012",9,KRW
20180330000924,11011,2017,00297095,051490,CFS,연결재무제표,BS,재무상태표,부채총계,제 19 기,2017.12.31 현재,"106,860,494,093",제 18 기,2016.12.31 현재,"92,626,822,694",제 17 기,2015.12.31 현재,"83,543,735,289",11,KRW
